"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Καρδαμαίνης,6,10  40.203,8.158,4  2  846,278,17  9  8
Κεφάλου,24,35  13.576,3.857,6  6  1.412,466,25  5  20
Νικιών,1,2  655,174,0  0  0,0,1  0  1
Πυλίου,13,18  12.840,3.347,5  6  2.064,631,12  4  8
Ιαλυσού,74,129  51.570,15.618,8  6  2.707,809,141  42  99
Μεγάλου Χωρίου,5,5  1.051,314,0  0  0,0,2  0  2
Μεγίστης,9,16  5.162,1.476,1  3  1.147,366,17  8  9
Ρόδου,77,176  105.224,31.531,25  28  12.485,3.687,206  64  142
Σύμης,11,20  14.327,2.700,4  6  733,237,21  6  15
Χάλκης,4,7  1.406,385,6  3  919,297,12  10  2
Απολακκιάς,3,4  602,209,0  0  0,0,2  1  1
Απόλλωνα,3,4  946,292,1  1  458,153,4  1  3
Αρχαγγέλου,16,23  8.748,2.631,2  3  724,250,32  14  18
Αρχιπόλεως,6,8  2.786,922,1  1  390,132,10  3  7
Ασκληπιείου,12,17  7.057,1.932,0  0  0,0,9  4  5
Αφάντου,24,38  20.321,6.159,6  5  1.547,507,34  3  31
Γενναδίου,23,38  11.139,3.432,0  0  0,0,33  14  19
?αματρίας,2,2  602,197,2  2  520,173,3  1  2
?ιμυλιάς,3,5  808,254,0  0  0,0,2  0  2
Έμπωνα,12,18  5.330,1.570,0  0  0,0,11  1  10
Θεολόγου,5,7  4.048,854,2  3  918,251,5  1  4
Καλαβάρδα,4,4  1.889,531,2  0  258,74,5  1  4
Καλάθου,3,3  970,269,2  3  512,155,3  2  1
Καλυθιών,24,38  16.323,4.605,3  1  769,241,30  6  24
Κατταβίας,5,6  1.568,496,0  0  0,0,3  2  1
Κοσκινού,28,47  47.694,10.156,2  1  5.062,1.428,39  6  33
Κρεμαστής,18,30  10.770,3.169,3  3  599,178,21  7  14
Κρητηνίας,5,6  2.634,775,0  0  0,0,4  1  3
Λαέρμων,2,4  634,192,1  1  228,76,3  0  3
Λάρδου,8,13  4.332,1.263,5  2  939,224,16  4  12
Λαχανιάς,7,10  3.587,1.058,0  0  0,0,8  2  6
Λιβαδίων,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",5,6  2.200,611,1  2  438,126,7  2  5
Λίνδου,11,15  12.074,3.526,1  1  96,32,14  8  6
Μαλώνος,2,3  435,143,0  0  0,0,1  0  1
Μαριτσών,11,19  4.768,1.448,4  5  1.594,526,21  5  16
Μασάρων,6,9  2.139,675,2  1  907,301,9  2  7
Μεσαναγρού,1,1  384,85,0  0  0,0,0  0  0
Μονολίθου,1,1  371,106,0  0  0,0,1  0  1
Παραδεισίου,10,18  6.476,2.086,3  3  789,254,18  12  6
Παστίδας,17,27  12.173,3.699,6  4  1.755,556,35  11  24
Προφίλιας,1,1  330,84,0  0  0,0,1  0  1
Πυλώνος,2,2  875,265,1  0  240,80,2  1  1
Σαλάκου,2,2  356,100,0  0  0,0,0  0  0
Σορωνής,4,6  1.738,475,0  0  0,0,3  0  3
Φανών,4,5  847,256,2  1  673,198,4  1  3
Ψίνθου,5,7  1.882,519,1  0  23,7,5  0  5
ΝΟΜΟΣ ΚΥΚΛΑ?ΩΝ,1.198,1.815  776.079,243.786,468  378  116.804,37.129,2.465  1.317  1.148
¶νδρου,16,24  11.473,3.497,9  7  1.981,600,27  12  15
Αμολόχου,1,2  519,144,1  0  189,52,1  0  1
¶νω Γαυρίου,4,6  2.113,652,1  1  177,50,8  4  4
Απροβάτου,8,13  6.209,1.852,1  0  240,80,19  1  18
Αρνά,1,2  714,227,1  0  159,45,3  1  2
Βουρκωτής,0,0  0,0,1  1  301,97,1  0  1
Γαυρίου,21,33  14.871,4.306,8  5  2.029,623,42  12  30
Καππαριάς,1,2  387,118,1  0  180,55,2  1  1
Κατακοίλου,0,0  0,0,3  3  802,264,2  1  1
Κορθίου,4,5  1.210,393,0  0  0,0,3  0  3
Κοχύλου,2,3  637,232,0  0  0,0,2  1  1
Λαμύρων,5,9  3.278,1.033,3  2  364,119,12  9  3
Μακροταντάλου,5,5  1.461,447,1  0  222,74,6  1  5
Μεσαριάς,14,19  8.679,2.708,8  3  1.067,364,18  3  15
Μπατσίου,15,27  9.336,3.087,4  1  572,182,33  23  10
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Όρμου Κορθίου,5,7  3.135,959,2  0  191,64,6  0  6
Παλαιοπόλεως,1,1  752,226,2  1  310,102,4  1  3
Πιτροφού,4,5  2.437,723,0  0  0,0,11  9  2
Στενιών,1,1  538,153,2  1  509,170,3  1  2
Συνετίου,1,2  553,173,1  1  180,62,3  2  1
Φελλού,1,1  339,94,4  4  1.012,330,4  1  3
Ανάφης,6,10  2.512,773,2  0  185,60,14  8  6
Βόθωνος,1,1  183,57,3  2  564,167,1  1  0
Εμπορείου,2,3  930,310,0  0  0,0,4  0  4
Έξω Γωνιάς,4,5  1.691,490,0  0  0,0,5  1  4
Θήρας,14,21  5.413,1.631,3  6  1.074,328,15  7  8
Θηρασίας,6,7  2.138,670,3  1  474,140,10  5  5
Ίου,19,33  20.207,6.328,8  5  4.900,1.497,45  26  19
Καρτεράδου,14,19  6.714,1.953,7  2  1.529,473,20  8  12
Μεγαλοχωρίου,2,3  777,259,5  2  1.000,299,12  10  2
Μεσαριάς,18,31  10.653,3.253,2  0  154,48,29  6  23
Σικίνου,16,21  5.001,1.577,9  5  982,322,15  11  4
Φολεγάνδρου,14,21  10.272,3.057,3  3  385,116,40  33  7
?ρυοπίδος,21,27  11.747,3.557,2  4  246,82,27  12  15
Ιουλίδος,41,54  21.572,6.709,9  9  1.942,582,76  38  38
Κορησσίας,10,20  11.032,3.488,2  2  365,116,39  28  11
Κύθνου,6,8  2.875,965,3  2  603,201,18  15  3
Μήλου,39,58  37.184,10.507,35  36  10.220,3.250,118  84  34
Αδάμαντος,13,21  12.682,4.025,4  4  785,246,55  43  12
Απολλωνίας,23,41  11.455,3.715,10  5  786,263,53  29  24
Αρτεμώνος,39,57  16.338,5.160,12  8  2.597,785,86  63  23
Κιμώλου,7,11  4.116,1.271,0  0  0,0,15  12  3
Σερίφου,7,10  2.830,858,1  0  209,57,12  5  7
Νάξου,49,98  47.763,15.658,19  23  6.268,2.035,152  95  57
Αγίου Αρσενίου,31,54  24.460,8.077,3  1  660,216,93  74  19
Αιγιάλης,9,14  3.581,1.106,6  6  1.464,510,16  4  12
Αμοργού,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",9,18  6.552,2.223,1  1  108,36,28  21  7
Απεράθου (Απειράθου),5,9  3.702,1.190,1  1  66,22,7  1  6
Αρκεσίνης,5,6  2.319,749,2  1  750,250,3  0  3
Βίβλου,7,11  4.341,1.369,3  3  644,215,19  15  4
Βρούτση,3,4  2.731,683,1  0  21,7,2  0  2
Γαλανάδου,0,0  0,0,2  2  242,80,1  1  0
Γαλήνης,4,6  2.406,802,0  0  0,0,4  2  2
?αμαριώνος,7,9  3.537,1.165,2  1  116,39,8  2  6
?ανακού,5,10  2.994,995,4  4  961,320,10  4  6
?ονούσης,4,7  2.682,884,0  0  0,0,4  0  4
Εγγαρών,6,10  3.430,1.092,1  1  237,79,8  2  6
Ηρακλείας,1,1  93,31,0  0  0,0,1  1  0
Θολαρίων,1,1  432,143,1  0  93,30,0  0  0
Καταπόλων,1,1  471,157,3  1  196,66,2  1  1
Κεραμωτής,16,24  9.188,2.938,2  3  531,177,40  26  14
Κινιδάρου,1,1  102,34,0  0  0,0,1  1  0
Κορωνίδος,6,10  2.583,840,6  6  788,262,15  10  5
Κορώνου,7,11  4.395,1.343,1  1  78,26,9  4  5
Κουφονησίων,9,16  5.480,1.861,1  1  180,60,14  3  11
Μελάνων,3,6  2.147,633,3  4  428,135,6  2  4
Μέσης,3,4  1.764,519,3  1  227,71,4  2  2
Μονής,1,1  264,66,0  0  0,0,0  0  0
Σαγκρίου,3,4  1.296,412,1  1  171,57,8  4  4
Σκαδού,2,4  1.260,417,2  1  240,80,4  2  2
Σχοινούσσης,6,11  4.183,1.373,1  0  173,54,12  8  4
Φιλοτίου,5,7  1.803,601,2  2  438,146,9  3  6
Χαλκείου,1,1  347,112,0  0  0,0,1  0  1
Πάρου,41,50  23.727,7.594,16  10  2.785,885,75  30  45
Αγκαιριάς,7,10  3.308,1.073,5  2  1.065,348,18  11  7
Αντιπάρου,25,38  11.693,3.870,5  5  1.491,477,45  26  19
Αρχιλόχου,16,24  6.215,1.980,6  7  774,253,21  16  5
Κώστου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",8,9  4.106,1.402,3  3  558,177,11  4  7
Λευκών,5,7  2.757,978,4  3  566,168,8  6  2
Μαρπήσσης,26,40  21.651,7.123,7  6  3.882,1.354,50  28  22
Ναούσης,47,69  31.461,9.894,7  4  2.031,670,91  45  46
¶νω Σύρου,22,27  12.767,4.115,10  6  1.489,494,44  17  27
Ερμουπόλεως,25,47  14.967,4.629,56  78  20.610,6.182,107  62  45
Μυκονίων,129,183  96.359,31.545,25  15  9.955,3.142,226  107  119
¶νω Μεράς,25,36  20.183,6.051,4  3  2.192,737,40  15  25
Βάρης,33,47  21.016,6.206,15  12  2.961,957,54  27  27
Γαλησσά,6,8  2.194,711,4  0  956,321,18  13  5
Μάννα,17,22  15.652,4.456,12  7  2.500,797,34  16  18
Πάγου,18,21  12.556,3.640,3  0  360,120,21  10  11
Ποσειδωνίας,12,18  9.360,2.988,4  1  542,183,28  12  16
Φοίνικος,12,16  5.882,1.925,10  8  2.248,746,21  8  13
Χρούσων,4,5  1.427,459,2  2  287,93,6  3  3
Τήνου,22,33  13.685,4.365,10  7  2.452,851,49  17  32
Αγάπης,2,3  683,220,0  0  0,0,1  0  1
?ύο Χωρίων,7,13  3.786,1.200,1  0  190,76,16  6  10
Ιστερνίων,1,1  600,200,1  1  205,65,2  0  2
Καλλονής,2,2  675,211,0  0  0,0,2  1  1
Κάμπου,3,5  1.478,463,1  0  143,53,7  5  2
Κτικάδου,7,13  4.063,1.286,0  0  0,0,11  4  7
Κώμης,1,1  1.065,142,0  0  0,0,0  0  0
Πανόρμου,5,9  1.413,464,2  2  329,106,8  3  5
Στενής,3,4  2.338,667,2  0  549,187,4  1  3
Τριαντάρου,21,40  14.011,4.336,6  5  1.119,349,44  7  37
Φαλατάδου,4,6  1.732,483,0  0  0,0,3  1  2
ΚΡΗΤΗ,2.652,4.414  2.832.523,812.332,934  925  638.554,172.241,4.684  1.533  3.151
ΝΟΜΟΣ ΗΡΑΚΛΕΙΟΥ,965,1.666  1.170.163,329.262,373  370  304.739,77.531,1.711  553  1.158
Αγίου Βασιλείου,0,0  0,0,1  0  799,274,2  2  0
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Αμιρά,6,10  4.147,1.389,1  0  100,40,22  20  2
¶νω Βιάννου,3,5  1.902,576,0  0  0,0,4  1  3
Καλαμίου,3,3  1.325,420,6  4  815,255,6  4  2
Κάτω Σύμης,1,2  657,219,0  0  0,0,1  0  1
Κεφαλοβρυσίου,0,0  0,0,1  1  133,38,1  1  0
Πεύκου,4,9  3.364,858,2  1  433,132,5  2  3
Χόνδρου,1,2  516,172,4  5  1.249,405,6  1  5
Μοιρών,40,61  29.628,8.774,11  10  5.932,1.768,48  18  30
Αγίου Κυρίλλου,1,1  384,113,0  0  0,0,1  1  0
Αγίων ?έκα,3,4  3.008,889,0  0  0,0,5  4  1
Αληθινής,0,0  0,0,1  1  202,48,0  0  0
Αμπελούζου,1,1  101,32,1  1  220,58,2  1  1
Αντισκαρίου,4,5  1.463,482,0  0  0,0,5  4  1
Απεσωκαρίου,1,1  387,121,0  0  0,0,1  0  1
Βασιλικής,1,1  252,76,0  0  0,0,1  0  1
Βοριζίων,1,1  144,48,0  0  0,0,1  1  0
Γέργερης,3,3  903,277,4  2  3.338,692,2  1  1
Γκαγκαλών,2,2  654,171,1  2  320,100,2  1  1
Ζαρού,3,3  986,293,4  1  14.254,2.478,2  0  2
Καστελλίου,2,3  920,242,1  1  154,57,2  0  2
Μητροπόλεως,4,5  712,215,0  0  0,0,3  2  1
Μιαμούς,3,4  572,197,2  1  1.182,327,4  2  2
Νυβρίτου,0,0  0,0,1  2  684,195,2  0  2
Πετροκεφαλίου,3,4  1.407,441,0  0  0,0,2  1  1
Πηγαϊδακίων,1,2  609,159,0  0  0,0,2  0  2
Πόμπιας,4,6  2.248,812,2  3  2.707,607,4  0  4
Αγίου Μύρωνος,5,8  3.578,1.049,0  0  0,0,6  0  6
Αηδονοχωρίου,3,4  1.614,538,0  0  0,0,2  0  2
¶νω Ασιτών,1,1  410,128,1  2  548,174,1  0  1
Αστυρακίου,1,1  267,83,0  0  0,0,1  0  1
Αυγενικής,2,4  7.736,1.515,0  0  0,0,0  0  0
Αχλάδας,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",9,15  7.269,1.975,6  6  5.022,1.198,8  3  5
Βουτών,15,25  29.155,7.197,2  3  1.204,323,15  3  12
Γαζίου,39,65  32.830,9.960,11  16  8.179,2.149,59  9  50
Γωνιών,1,2  321,107,0  0  0,0,1  0  1
?αμάστας,15,23  12.729,3.923,5  3  2.672,664,19  4  15
Καλεσίων,2,2  500,161,4  3  948,298,4  0  4
Καμαριώτου,1,1  183,59,0  0  0,0,2  2  0
Κάτω Ασιτών,7,10  3.500,1.060,0  0  0,0,6  0  6
Κεραμουτσίου,2,2  706,188,0  0  0,0,2  1  1
Κερασίων,2,3  1.832,591,0  0  0,0,2  0  2
Κορφών,1,1  735,229,0  0  0,0,2  2  0
Κρουσώνος,11,20  6.491,1.990,0  0  0,0,15  4  11
Μαράθου,1,1  702,180,0  0  0,0,0  0  0
Μονής,2,2  752,250,0  0  0,0,2  1  1
Πενταμοδίου,5,8  7.287,2.178,1  0  283,81,9  4  5
Πετροκεφάλου,1,2  917,265,0  0  0,0,1  0  1
Ροδιάς,11,18  8.879,2.668,1  2  150,50,18  5  13
Σάρχου,0,0  0,0,1  0  733,186,1  0  1
Σίβας,0,0  0,0,1  2  180,61,1  0  1
Σταυρακίων,6,7  4.739,1.045,1  1  409,134,4  0  4
Τυλίσου,4,6  2.764,788,0  0  0,0,3  0  3
Φόδελε,5,10  3.256,987,0  0  0,0,7  4  3
Αγίας Βαρβάρας,10,16  5.966,1.697,2  2  943,288,9  1  8
Αγίου Θωμά,1,1  2.879,410,0  0  0,0,0  0  0
Αλαγνίου,1,1  377,127,2  3  577,196,3  0  3
¶νω Ακρίων,1,3  7.000,1.480,0  0  0,0,0  0  0
Αρκαλοχωρίου,33,56  23.093,6.853,8  9  3.391,953,49  8  41
Ασημίου,7,13  7.163,2.210,6  8  2.567,753,14  5  9
Αχεντριά,1,2  1.032,297,0  0  0,0,5  0  5
Βαγιονιάς,6,7  1.795,571,1  0  259,81,8  2  6
Γαρίπας,0,0  0,0,1  0  8.911,1.198,0  0  0
?αμανίων,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",2,3  1.369,506,0  0  0,,0,2  0  2
?ιονυσίου,2,2  547,153,1  1  248,,87,2  0  2
Ινίου,1,1  265,74,1  0  254,,70,1  0  1
Καστελλιανών,1,1  201,61,3  3  819,,264,4  1  3
Λιγορτύνου,1,1  656,222,0  0  0,,0,1  0  1
Μεγάλης Βρύσης,3,3  953,288,0  0  0,,0,1  0  1
Μεσοχωρίου,4,6  2.036,639,5  7  5.874,,1.431,5  1  4
Μεταξοχωρίου,1,1  650,132,0  0  0,,0,0  0  0
Παρανύμφων,5,6  3.694,1.320,0  0  0,,0,6  0  6
Παρτίρων,1,2  431,125,0  0  0,,0,1  0  1
Πύργου,4,9  4.090,1.312,3  1  850,,249,4  1  3
Σκινιά,3,5  654,213,1  0  373,,67,3  2  1
Σοκαρά,1,1  450,141,0  0  0,,0,1  0  1
Σταβιών,2,3  368,119,0  0  0,,0,1  0  1
Στερνών,1,2  366,115,0  0  0,,0,1  0  1
Στόλων,1,1  227,69,0  0  0,,0,1  0  1
Χαρακίου,1,1  768,220,0  0  0,,0,0  0  0
Χάρακος,3,3  565,170,0  0  0,,0,3  2  1
Γουβών,22,35  20.968,6.074,3  2  2.802,,894,39  24  15
Μαλίων,8,13  8.441,2.705,3  2  849,,264,16  9  7
Αβδού,3,4  1.431,436,0  0  0,,0,3  0  3
Αγίου Βασιλείου,1,2  955,244,0  0  0,,0,1  0  1
Αγίων Παρασκιών,0,0  0,0,1  1  139,,42,1  0  1
Ανωπόλεως,13,21  9.824,2.960,6  6  1.697,,548,21  2  19
Αποστόλων,3,3  1.663,442,0  0  0,,0,1  0  1
Αρχαγγέλου,4,6  2.367,748,0  0  0,,0,5  0  5
Ασκών,1,1  142,47,0  0  0,,0,0  0  0
Αστρακών,1,1  350,70,0  0  0,,0,0  0  0
Βόνης,2,2  581,151,0  0  0,,0,1  1  0
Γωνιών,2,3  603,165,0  0  0,,0,0  0  0
Ελαίας,9,9  3.299,995,4  4  1.243,,357,14  6  8
Εμπάρου,,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",2,4  2.005,600,0  0  0,,0,2  0  2
Επάνω Βαθείας,2,4  1.079,338,0  0  0,,0,3  2  1
Επισκοπής,5,7  2.231,747,0  0  0,,0,5  1  4
Ευαγγελισμού,1,1  187,62,0  0  0,,0,1  0  1
Θραψανού,5,6  1.766,513,2  1  1.303,,343,3  1  2
Καινούργιου Χωρίου,3,5  1.690,523,1  1  139,,48,5  3  2
Καλλιθέας,12,15  67.750,10.871,6  6  13.840,,2.851,8  1  7
Κασταμονίτσης,1,2  505,167,0  0  0,,0,2  0  2
Καστελλίου,14,21  13.156,3.213,4  2  3.449,,859,17  8  9
Καταλαγαρίου,4,4  1.962,583,1  2  336,,108,6  3  3
Κάτω Βαθείας,4,7  2.646,866,2  0  1.726,,530,5  0  5
Κεράς,2,3  2.777,791,0  0  0,,0,1  0  1
Κουνάβων,1,2  1.201,388,1  2  776,,246,3  1  2
Λιμένος Χερσονήσου,16,28  23.147,4.901,10  7  53.659,,12.083,27  19  8
Λύττου (Ξιδά),0,0  0,0,2  1  995,,221,0  0  0
Μαθιάς,6,11  4.868,1.488,7  5  2.640,,855,22  19  3
Μάρθας,1,1  233,66,1  1  1.701,,298,0  0  0
Μελεσών,0,0  0,0,1  1  453,,140,1  0  1
Μιλλιαράδων,0,0  0,0,1  0  32,,11,0  0  0
Μοχού,12,20  9.921,3.131,6  3  2.950,,2.299,39  31  8
Μυρτιάς,1,1  171,69,1  0  108,,39,0  0  0
Παναγίας,3,3  1.162,367,0  0  0,,0,2  0  2
Πεζών,9,13  14.282,3.020,1  1  972,,306,9  5  4
Ποταμιών,2,2  609,189,5  5  1.903,,545,7  2  5
Σγουροκεφαλίου,1,1  274,90,0  0  0,,0,1  0  1
Σκαλανίου,3,6  1.133,372,1  1  144,,37,4  1  3
Σμαρίου,1,2  545,179,0  0  0,,0,3  3  0
Χερσονήσου,11,19  16.376,5.030,11  9  22.449,,6.391,33  21  12
Χουδετσίου,5,8  3.327,1.104,0  0  0,,0,3  0  3
Βώρων,6,8  2.497,782,5  7  1.738,,492,10  2  8
Καμαρών,1,1  1.354,431,1  2  296,,98,1  0  1
Καμηλαρίου,,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",16,27  10.983,3.116,2  3  297,81,28  17  11
Κλήματος,0,0  0,0,1  1  390,118,1  0  1
Λαγολίου,0,0  0,0,2  3  378,119,2  2  0
Μαγαρικαρίου,1,1  600,150,0  0  0,0,0  0  0
Πιτσιδίων,8,11  6.354,1.743,4  5  1.410,444,15  5  10
Σίβα,3,3  1.135,346,2  1  615,131,3  0  3
Τυμπακίου,29,44  19.284,5.418,6  5  2.367,627,32  8  24
Φανερωμένης,1,1  276,95,1  2  772,241,4  3  1
Αρχανών,15,24  6.827,2.229,8  6  2.184,676,25  6  19
Ηρακλείου,288,632  573.268,169.354,124  128  87.018,21.938,728  191  537
Νέας Αλικαρνασσού,12,21  26.665,5.959,11  17  5.178,1.466,34  16  18
Αγίου Σύλλα,13,21  12.161,3.097,2  2  751,235,14  2  12
Βασιλειών,1,2  802,260,1  2  714,238,3  1  2
Βενεράτου,6,10  3.649,1.111,2  3  1.487,482,11  1  10
?αφνέ,6,7  2.776,792,2  2  923,280,5  1  4
Κάτω Αρχανών,4,7  2.914,876,1  2  1.063,275,5  0  5
Κυπαρίσσου,2,3  1.078,280,0  0  0,0,3  2  1
Προφήτου Ηλιού,13,18  8.877,2.904,6  9  2.937,846,21  1  20
ΝΟΜΟΣ ΛΑΣΙΘΙΟΥ,380,627  344.157,95.419,140  121  50.160,15.941,610  189  421
Ιεραπέτρας,113,182  87.872,26.274,27  19  9.647,2.892,151  37  114
Αγίου Ιωάννου,5,6  2.499,837,0  0  0,0,8  6  2
Ανατολής,5,7  2.760,780,2  0  479,124,3  2  1
Γδοχίων,1,1  396,132,0  0  0,0,1  0  1
Καβουσίου,2,3  1.640,537,0  0  0,0,2  0  2
Καλαμαύκας,0,0  0,0,1  1  97,31,1  1  0
Κάτω Χωρίου,3,4  940,308,3  3  608,203,5  1  4
Μεσελέρων,1,1  94,28,1  0  55,17,1  1  0
Μουρνιών,0,0  0,0,3  2  568,179,2  2  0
Μύρτου,2,3  240,79,0  0  0,0,2  2  0
Ρίζης,3,3  661,220,3  2  580,185,6  3  3
Αγίου Γεωργίου,1,1  385,120,0  0  0,0,1  0  1
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
Αγίου Κωνσταντίνου,1,1  460,150,0  0  0,,0,0  0  0
Έξω Ποτάμων,3,3  655,208,0  0  0,,0,3  2  1
Καμινακίου,1,2  1.219,376,0  0  0,,0,1  0  1
Τζερμιάδου,2,4  1.695,551,1  1  171,,54,2  1  1
Ψυχρού,3,4  1.294,426,0  0  0,,0,1  0  1
Αγίου Νικολάου,51,100  57.590,17.329,15  16  7.135,,2.377,118  20  98
Νεαπόλεως,10,26  9.176,2.586,3  2  1.386,,447,23  4  19
Βουλισμένης,1,2  334,111,0  0  0,,0,1  0  1
Βραχασίου,13,17  5.391,1.665,9  9  3.435,,1.044,20  9  11
Βρουχά,1,2  670,19,0  0  0,,0,2  2  0
