Παραβόλας,6,6  1.587,429,1  0  86,,27,3  2  1
Αβαρίκου,1,2  420,140,0  0  0,,0,1  0  1
Αγαλιανού,1,2  550,172,0  0  0,,0,2  0  2
Αγίας Βαρβάρας,1,1  162,51,0  0  0,,0,1  0  1
Αγίας Σοφίας,3,4  885,251,3  4  1.024,,287,6  2  4
Αγίου Βλασίου,2,3  627,210,0  0  0,,0,2  1  1
Αγίου Κωνσταντίνου,17,29  25.461,6.508,10  14  5.412,,1.711,34  4  30
Αετοπέτρας,2,3  973,310,0  0  0,,0,2  1  1
Αμπελίων,1,1  104,27,0  0  0,,0,0  0  0
Αναλήψεως,1,1  498,148,0  0  0,,0,0  0  0
?οκιμίου,1,1  790,240,3  2  1.455,,462,2  0  2
?ρυμώνος,2,5  1.155,370,2  2  354,,103,3  0  3
Καινουργίου,9,10  4.568,1.353,4  4  1.083,,335,10  3  7
Καλουδίου,0,0  0,0,1  0  5.040,,1.260,0  0  0
Καλυβίων,1,1  342,107,3  1  1.085,,263,2  0  2
Καμαρούλας,2,2  1.135,302,1  0  291,,97,2  0  2
Κονίσκης,0,0  0,0,1  0  72,,24,1  1  0
Νέας Αβόρανης,1,1  190,58,0  0  0,,0,1  0  1
Νερομάννας,0,0  0,0,2  3  877,,255,3  1  2
Παλαιοκαρυάς,1,1  372,124,0  0  0,,0,1  0  1
Παμφίου,,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",0,0  0,0,1  1  362,99,1  0  1
Παναιτωλίου,10,13  7.661,1.883,11  11  3.473,924,19  5  14
Παντανάσσης,3,5  1.013,294,0  0  0,0,2  0  2
Ποταμούλας,0,0  0,0,1  1  370,115,1  0  1
Σαργιάδας,2,3  768,246,0  0  0,0,2  1  1
Σιταραλώνων,0,0  0,0,1  2  225,75,1  0  1
Σκουτεράς,3,4  1.565,444,1  2  124,38,4  1  3
Σκουτεσιάδας,2,2  412,132,0  0  0,0,2  0  2
Σπολαίτης,1,1  2.260,400,1  0  108,36,1  1  0
Χαλικίου Αμβρακίας,1,2  354,118,0  0  0,0,1  0  1
Ψηλοβράχου,2,3  1.219,394,0  0  0,0,3  0  3
ΝΟΜΟΣ ΑΧΑΙΑΣ,1.754,3.382  1.953.370,569.814,715  656  341.312,101.119,4.100  1.156  2.944
Αιγίου,300,582  311.327,105.537,89  82  41.217,11.654,544  132  412
Ακράτας,36,72  32.333,10.342,19  19  12.472,3.810,128  43  85
Αγίου Κωνσταντίνου,5,8  2.376,756,3  2  626,210,9  3  6
Αιγείρας,8,16  7.610,2.458,5  3  1.675,571,25  3  22
Αιγών,1,3  519,168,0  0  0,0,2  1  1
Αμπέλου,3,4  1.750,533,0  0  0,0,3  0  3
¶νω ?ιακοπτού,3,3  1.377,452,0  0  0,0,4  2  2
Βαλιμιτίκων,10,17  5.710,2.791,2  0  278,83,13  1  12
Γκραίκα,1,1  486,152,0  0  0,0,1  0  1
Γρηγόρη,3,3  616,201,2  3  441,149,4  0  4
?αφνών,1,1  459,140,1  2  492,164,3  0  3
?ημητροπούλου,3,6  1.635,512,1  1  87,29,4  1  3
?ιακοπτού,30,41  17.370,5.450,5  5  3.016,3.525,47  11  36
?ιγελιωτίκων,1,1  717,247,1  1  160,50,2  1  1
Ελαιώνος,13,22  9.132,2.790,4  3  1.167,374,25  14  11
Ελίκης,7,10  8.591,1.923,3  2  908,306,9  2  7
Εξοχής,1,2  633,194,0  0  0,0,1  0  1
Ζαχλωριτίκων,5,7  2.442,770,1  1  150,60,7  3  4
Καθολικού,1,1  210,55,1  1  997,371,1  1  0
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
Καλαμιά,0,0  0,0,2  1  375,120,1  1  0
Κερυνείας,2,3  974,330,2  0  429,127,4  2  2
Κουλούρας,7,11  5.109,1.694,4  3  907,275,12  1  11
Κούμαρη,3,5  1.214,365,1  1  206,79,4  1  3
Κουνινάς,4,6  1.079,338,3  2  1.060,336,6  2  4
Λόγγου,13,18  12.065,3.197,6  8  1.552,488,28  11  17
Μαμουσιάς,4,7  2.521,786,1  1  163,51,6  0  6
Μαυρικίου,6,9  2.453,808,2  1  344,113,8  2  6
Μελισσίων,1,1  372,124,1  1  240,80,2  0  2
Νεραντζιών,6,9  3.165,1.056,4  2  1.104,337,13  5  8
Νικολαιίκων,4,5  1.296,424,3  1  804,280,6  1  5
Παραλίας Πλατάνου,2,3  578,189,0  0  0,0,3  1  2
Περιθωρίου,2,4  757,265,0  0  0,0,2  0  2
Πλατάνου,5,7  2.792,918,0  0  0,0,7  2  5
Πτέρης,5,10  3.029,1.038,3  0  1.172,310,10  1  9
Ριζομύλου,7,10  3.189,975,0  0  0,0,7  0  7
Ροδιάς,6,9  2.473,788,2  1  294,89,13  7  6
Ροδοδάφνης,26,39  16.205,5.391,11  7  3.366,921,37  8  29
Σελιάνας,1,1  303,101,0  0  0,0,1  0  1
Σελιανιτίκων,7,12  3.579,1.234,0  0  0,0,9  1  8
Σελινούντος,2,2  1.870,595,2  0  1.664,591,4  1  3
Τέμενης,22,32  14.190,4.416,6  4  1.695,509,35  9  26
Τούμπας,1,1  365,120,0  0  0,0,1  0  1
Τραπέζης,5,7  2.919,966,2  3  1.179,368,9  3  6
Χρυσαμπέλων,5,9  3.130,993,0  0  0,0,6  0  6
?άφνης,3,4  1.660,527,0  0  0,0,3  0  3
Καλαβρύτων,19,34  14.363,4.337,11  13  11.767,3.558,51  24  27
Αγίας Βαρβάρας,0,0  0,0,1  2  358,102,1  0  1
Αγίου Νικολάου,1,1  345,115,0  0  0,0,1  0  1
Αγραμπέλων,1,1  237,64,0  0  0,0,0  0  0
¶νω Βλασίας,2,3  509,178,1  0  65,18,3  3  0
¶νω Λουσών,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",0,0  0,0,1  0  1.625,84,0  0  0
¶ρμπουνα,1,1  402,98,0  0  0,0,0  0  0
Βάλτας,1,1  247,63,0  0  0,0,1  1  0
Βιλιβίνης,3,4  1.403,432,0  0  0,0,3  0  3
?εσινού,0,0  0,0,1  0  153,51,1  1  0
?ροσάτου,1,2  425,136,0  0  0,0,1  0  1
Ζαρούχλης,0,0  0,0,1  2  457,114,1  0  1
Καστρίων,1,2  3.558,1.186,0  0  0,0,0  0  0
Κάτω Βλασίας,2,2  321,110,1  1  66,22,1  1  0
Κάτω Λουσών,1,1  547,153,0  0  0,0,1  0  1
Κερπινής,1,2  542,172,0  0  0,0,1  0  1
Κερτέζης,2,3  639,205,3  2  445,153,6  3  3
Κλειτορίας,4,4  1.946,603,0  0  0,0,7  4  3
Κλείτορος,0,0  0,0,1  1  248,75,1  0  1
Κούτελης,0,0  0,0,1  0  90,32,1  1  0
Λυκουρίας,0,0  0,0,3  3  1.307,377,2  0  2
Μανεσίου,0,0  0,0,1  1  130,43,0  0  0
Μεσορρουγίου,1,2  569,177,0  0  0,0,1  0  1
Παγκρατίου,1,1  254,79,1  0  57,19,1  0  1
Πετσάκων,2,3  1.651,494,0  0  0,0,3  0  3
Πλανητέρου,1,1  180,60,4  6  800,252,6  3  3
Πλατανιωτίσσης,1,1  271,82,1  1  378,118,2  0  2
Σειρών,0,0  0,0,1  2  788,263,1  0  1
Σκεπαστού,5,6  3.715,1.111,1  0  21,7,5  0  5
Τουρλάδας,0,0  0,0,1  1  227,69,1  0  1
Φιλίων,2,4  2.460,812,0  0  0,0,4  0  4
Ψωφίδος,1,1  535,473,0  0  0,0,1  0  1
Κάτω Αχαϊας,72,116  56.309,16.508,18  16  8.020,2.518,99  12  87
Πατρέων,538,1.362  839.807,248.649,297  306  168.774,48.864,2.136  705  1.431
Αγίας Βαρβάρας,2,3  1.598,471,0  0  0,0,1  0  1
Αγιοβλασιτίκων,3,6  2.250,622,0  0  0,0,4  0  4
Αγίου Βασιλείου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",39,63  33.304,9.497,8  9  3.178,1.024,56  8  48
Αγίου Νικολάου Σπάτων,1,1  755,163,0  0  0,0,1  0  1
Αγίου Στεφάνου,4,6  107.071,12.570,4  0  2.229,971,4  1  3
Ακταίου (Βερναρδαιίκων),11,24  11.889,3.804,3  2  758,254,19  3  16
Αλισσού,10,14  4.505,1.431,2  2  362,120,13  0  13
¶λσους,1,1  513,171,0  0  0,0,1  1  0
¶νω Αχαϊας,5,8  3.492,1.035,0  0  0,0,5  1  4
¶νω Καστριτσίου,5,10  3.015,1.002,1  1  150,43,6  1  5
¶νω Σουδεναιίκων,0,0  0,0,1  1  195,49,1  1  0
Απιδεώνος,3,5  1.473,424,0  0  0,0,3  0  3
Αράξου,4,4  1.589,495,0  0  0,0,2  1  1
Αραχοβιτίκων,3,6  2.249,698,6  5  1.312,439,10  5  5
Αργυράς,3,6  1.685,533,0  0  0,0,5  0  5
¶ρλας,1,1  339,88,0  0  0,0,1  0  1
Αχαϊκού,0,0  0,0,1  2  432,144,1  0  1
Βασιλικού,6,7  2.709,792,0  0  0,0,4  0  4
Βραχναιίκων,28,51  23.977,6.841,10  6  3.122,991,41  7  34
?αμακινίου,2,3  1.407,461,0  0  0,0,2  0  2
?ρεπάνου,7,11  9.540,2.034,0  0  0,0,4  0  4
?ροσιάς,0,0  0,0,2  1  243,97,1  1  0
Ελικίστρας,11,17  11.084,2.878,1  3  1.280,400,13  2  11
Ερυμανθείας,0,0  0,0,1  2  150,52,1  1  0
Ζήριας,7,11  4.185,1.367,0  0  0,0,11  4  7
Θέας,5,9  4.308,1.398,0  0  0,0,8  1  7
Θεριανού,3,3  747,210,1  1  237,88,2  0  2
Ισώματος,5,6  1.418,470,2  2  592,191,5  1  4
Καλεντζίου,1,1  111,37,2  2  556,172,2  1  1
Καλλιθέας,8,12  7.237,1.760,3  2  713,195,11  2  9
Καλουσίου,0,0  0,0,1  2  168,56,2  2  0
Κάλφα,3,3  1.979,603,2  1  342,110,4  2  2
Καμαρών,22,35  12.326,4.070,6  2  2.833,747,34  7  27
Καμινίων,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",3,6  2.254,735,3  3  726,231,6  1  5
Καραιίκων,6,6  5.601,1.066,1  1  240,79,5  0  5
Κάτω Αλισσού,6,9  4.211,1.349,3  2  1.298,327,7  1  6
Κάτω Καστριτσίου,5,9  2.907,919,5  4  1.472,468,10  2  8
Κρήνης,8,12  3.722,1.226,2  2  956,329,9  0  9
Κριθαρακίων,1,1  315,98,0  0  0,0,1  0  1
Κρίνου,3,5  1.165,382,0  0  0,0,3  1  2
Κρυσταλλόβρυσης,1,2  259,76,0  0  0,0,1  0  1
Λακκοπέτρας,16,22  9.918,3.080,1  0  429,117,16  1  15
Λακκωμάτων,1,1  196,42,1  2  565,176,1  1  0
Λεοντίου,0,0  0,0,2  1  315,111,2  2  0
Λιμνοχωρίου,5,5  2.535,741,2  1  685,223,7  0  7
Λουσικών,8,11  4.450,1.374,1  1  92,29,10  2  8
Μαζαρακίου,8,9  2.630,771,0  0  0,0,5  2  3
Μετοχίου,11,16  5.776,1.736,3  1  948,193,15  3  12
Μιντιλογλίου,18,31  11.004,3.600,7  6  5.519,838,25  2  23
Μιτοπόλεως,2,3  723,239,0  0  0,0,2  1  1
Μιχοϊου,1,1  848,230,0  0  0,0,1  0  1
Μονοδενδρίου,7,10  4.728,1.432,1  0  102,31,7  0  7
Μυρόβρυσης,2,2  270,90,0  0  0,0,1  1  0
Μύρτου,1,1  313,98,1  1  120,40,2  1  1
Νέου Ερινεού,6,9  4.159,1.374,1  1  511,145,8  1  7
Νέου Κομπηγαδίου,2,2  195,67,4  3  745,235,3  2  1
Νιφοραιίκων,3,3  792,285,2  2  178,53,4  2  2
Οβριάς,38,75  31.120,9.641,11  12  7.883,1.237,65  15  50
Παραλίας,18,26  24.154,5.655,10  9  3.061,917,19  1  18
Πέτα,4,6  2.387,760,0  0  0,0,5  0  5
Πετροχωρίου,5,9  5.336,1.414,0  0  0,0,8  2  6
Πετρωτού,1,2  814,244,0  0  0,0,2  1  1
Πλατανίου,3,6  2.140,721,1  0  122,40,4  1  3
Πλατανόβρυσης,6,7  3.174,1.024,1  1  274,86,6  1  5
Ριόλου,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
"",3,5  1.945,537,0  0  0,,0,2  0  2
Ρίου (Αγίου Γεωργίου Ρίου),32,48  76.723,18.176,24  16  8.100,,2.232,47  14  33
Ρογιτίκων,4,8  3.409,1.034,8  7  4.086,,1.161,12  0  12
Σαγαιίκων,2,2  698,189,2  0  444,,132,3  0  3
Σαλμενίκου,2,4  1.267,414,0  0  0,,0,4  0  4
Σαραβαλίου,19,32  15.258,4.660,5  3  1.265,,408,24  0  24
Σελλών,5,7  2.377,723,1  1  33,,11,4  0  4
Σκιαδά,1,2  1.314,424,0  0  0,,0,3  1  2
Σουλίου,7,10  3.223,1.040,4  4  1.783,,583,12  1  11
Σταροχωρίου,3,3  647,208,1  2  1.405,,418,3  0  3
Τσουκαλαιίκων,6,12  5.210,1.395,0  0  0,,0,6  0  6
Φαρών,3,4  2.055,576,2  2  1.279,,401,6  2  4
Φλόκα,1,2  834,256,0  0  0,,0,2  0  2
Φράγκας,5,8  3.859,1.241,0  0  0,,0,4  0  4
Φωσταίνης,0,0  0,0,1  1  184,,54,1  0  1
Χαϊκαλίου,4,6  8.835,1.643,1  0  179,,48,4  1  3
Χαλανδρίτσης,6,6  2.408,764,2  3  875,,271,8  2  6
Χιόνας,0,0  0,0,1  0  234,,71,1  0  1
Ψαθοπύργου,4,7  4.642,734,1  0  336,,112,4  0  4
ΝΟΜΟΣ ΗΛΕΙΑΣ,1.017,1.472  624.822,182.418,411  318  152.177,,43.897,1.493  319  1.174
Αμαλιάδος,23,32  14.330,3.889,3  4  2.031,,619,31  12  19
Ανδραβίδας,16,19  9.047,2.698,16  13  6.364,,1.694,23  7  16
Αρχαίας Ολυμπίας,8,13  7.771,2.450,1  0  54,,17,9  1  8
Βαρθολομιού,17,24  7.031,2.139,10  10  3.911,,1.080,23  5  18
Γαστούνης,31,47  23.040,6.614,12  13  2.865,,870,47  18  29
Λεχαινών,15,23  12.402,3.498,8  8  3.145,,978,31  6  25
Πύργου,155,286  162.734,46.239,52  61  23.886,,7.052,331  56  275
Αγίας ¶ννης,2,4  1.503,505,0  0  0,,0,3  0  3
Αγίας Μαύρας,3,4  2.370,608,2  2  216,,70,5  2  3
Αγίας Τριάδος,1,1  583,159,0  0  0,,0,1  0  1
Αγίου Γεωργίου,11,16  8.667,2.342,2  0  392,,139,10  2  8
"",,Νέες Οικοδομές,,Προσθήκες,,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,,
Νομός,,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,,?ωμάτια  ?ωμάτια
Αγίου ?ημητρίου,3,5  2.062,619,0  0  0,,0,4  0  4
Αγίου Ηλία Πηνηίων,3,3  974,316,1  0  114,,39,4  2  2
Αγίου Ηλία Πύργου (Αγίου Ηλία,1,2  612,204,2  2  1.077,,333,6  1  5
Λετρίνων),,,,,,,
Αγίου Ιωάννου,6,7  3.097,861,2  2  709,,199,8  0  8
Αγίων Αποστόλων,5,7  2.892,861,1  0  190,,62,8  2  6
Αγνάντων,2,4  748,240,0  0  0,,0,3  0  3
Αετορράχης,1,1  120,30,0  0  0,,0,1  1  0
Αλποχωρίου,7,8  2.542,786,2  0  9.484,,2.769,7  0  7
Αμπελοκάμπου,7,8  3.550,1.024,3  2  740,,246,8  3  5
Αμπελώνος,8,15  2.501,818,1  0  193,,61,8  2  6
Ανθώνος,3,5  1.402,377,1  0  112,,40,4  1  3
Αντρωνίου,1,1  455,130,1  2  200,,62,1  0  1
Αρβανίτη,2,2  674,208,1  2  704,,214,3  0  3
Αρετής,5,6  2.025,577,1  0  360,,120,5  0  5
Αστρά,1,2  213,65,0  0  0,,0,1  1  0
Αυγείου,6,7  2.642,809,3  5  1.469,,458,10  1  9
Αυγής,2,3  1.313,412,0  0  0,,0,3  0  3
Αχλαδινής,2,2  570,215,3  4  1.194,,378,5  0  5
Βαρβασαίνης,12,17  7.033,1.988,7  5  2.027,,658,20  2  18
Βάρδας,30,45  17.513,5.234,11  9  11.229,,2.476,42  6  36
Βασιλακίου,6,7  5.100,1.677,2  2  281,,96,6  0  6
Βελανιδίου,1,1  700,140,0  0  0,,0,0  0  0
Βουλιαγμένης,1,2  435,119,0  0  0,,0,1  0  1
Βουνάργου,12,14  4.300,1.227,5  5  2.094,,599,13  2  11
Βροχίτσης,4,4  1.356,407,0  0  0,,0,3  0  3
Βυτιναιίκων,3,4  976,276,1  0  696,,187,4  1  3
Γερακίου,5,5  2.118,629,4  3  1.193,,339,6  0  6
Γουμέρου,9,14  4.101,1.161,1  1  164,,52,9  2  7
Γρανιτσαιίκων,0,0  0,0,1  0  68,,23,0  0  0
?άφνης,4,4  1.494,414,3  4  688,,225,7  3  4
?ήμητρας,1,2  390,120,2  1  515,,165,2  0  2
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
?ουναιίκων,13,19  5.679,1.709,3  1  7.044,1.450,15  1  14
Ελαιώνος,3,3  814,258,3  3  699,233,6  3  3
Εφύρας,5,6  2.074,648,1  1  474,147,7  4  3
Ήλιδος,4,4  692,223,1  0  344,107,5  5  0
Ηρακλείας,2,2  478,132,2  4  595,175,4  1  3
Καβάσιλα,7,9  3.025,937,2  2  755,234,9  0  9
Καλυβίων Ήλιδος,2,3  1.045,294,1  1  432,135,4  1  3
Καλυβίων Μυρτουντίων,2,2  280,65,0  0  0,0,0  0  0
Κάμπου,1,2  746,241,0  0  0,0,1  0  1
Καπελέτου,6,9  3.555,1.026,3  4  1.605,448,11  2  9
Καράτουλα,8,11  3.452,1.048,6  2  1.074,325,13  3  10
Καρδαμά,9,10  3.832,1.108,5  3  1.694,487,12  5  7
Καρδιακαυτίου,2,2  729,233,2  1  790,233,5  1  4
Καρυάς,1,1  427,96,1  0  164,45,1  0  1
Κάστρου,6,12  4.160,1.358,1  1  413,137,12  6  6
Κατακόλου,4,5  2.371,807,3  1  265,83,5  3  2
Κατσαρού,3,4  1.130,346,2  3  878,258,6  2  4
Κάτω Παναγίας,8,11  2.558,763,2  1  773,165,10  2  8
Καυκωνίας,1,2  666,193,0  0  0,0,1  0  1
Κέντρου,4,5  1.228,360,0  0  0,0,4  0  4
Κεραμιδιάς,5,7  3.151,1.004,1  1  31,12,8  3  5
Κλαδέου,0,0  0,0,1  0  17,5,0  0  0
Κλινδιάς,3,4  1.359,452,1  0  384,102,4  0  4
Κολιρίου,9,13  2.986,989,6  6  2.274,638,15  1  14
Κορακοχωρίου,2,2  396,117,0  0  0,0,1  0  1
Κοροίβου,3,5  1.844,544,2  3  690,199,5  1  4
Κοσκινά,1,2  630,206,1  0  150,48,2  0  2
Κούμανη,0,0  0,0,3  1  949,333,2  0  2
Κουρτεσίου,9,9  2.651,846,2  3  1.262,397,8  0  8
Κουτσοχέρας,1,2  531,182,0  0  0,0,1  1  0
Κρυονερίου,3,5  3.110,591,0  0  0,0,2  0  2
Κυλλήνης,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",8,10  2.031,593,2  2  844,276,8  4  4
Λάλα,4,5  2.528,787,3  0  558,173,7  2  5
Λαμπείας,2,2  1.258,418,0  0  0,0,1  0  1
Λανθίου,3,3  592,197,1  0  457,145,4  1  3
Λασταιίκων,10,16  8.324,3.785,2  3  2.042,505,15  1  14
Λάτα,1,2  853,229,1  0  155,39,2  1  1
Λατζοϊου,6,8  3.407,956,3  2  1.055,351,11  2  9
Λεβεντοχωρίου,1,2  870,256,0  0  0,0,2  0  2
Λευκοχωρίου,2,3  837,228,0  0  0,0,2  1  1
Λούβρου,1,1  353,101,1  2  318,106,1  0  1
Λουκά,2,2  1.025,324,1  0  347,90,3  0  3
Λυγιάς,7,13  5.351,1.548,3  2  807,223,15  5  10
Μάγειρα,2,2  968,313,0  0  0,0,3  1  2
Μαγούλας,2,4  1.172,354,3  1  654,176,6  3  3
Μαζαρακίου,1,2  1.112,353,1  1  205,65,2  0  2
Μανολάδος,11,12  4.745,1.343,4  3  716,218,12  1  11
Μάχου,3,4  1.263,392,3  3  463,161,4  0  4
Μελίσσης,0,0  0,0,2  1  253,82,1  1  0
Μηλεών,3,4  906,283,1  0  52,17,2  0  2
Μιράκας,6,10  2.381,753,2  2  673,208,9  2  7
Μουζακίου,4,4  1.455,430,0  0  0,0,4  0  4
Μουριάς,1,1  214,74,0  0  0,0,1  0  1
Μυρσίνης,7,10  6.146,1.795,2  3  501,166,9  4  5
Μυρτέας,6,10  2.993,907,0  0  0,0,7  1  6
Νέας Μανολάδος,11,15  15.073,3.370,1  2  710,222,14  2  12
Νεμούτας,4,4  848,260,0  0  0,0,2  1  1
Νεοχωρίου Μυρτουντίων,5,6  2.219,674,3  0  395,120,5  0  5
Νεράιδας,2,3  751,208,0  0  0,0,2  0  2
Νησίου,1,1  294,60,1  1  65,20,1  1  0
Ξηροκάμπου,3,3  790,249,0  0  0,0,3  1  2
Ξυλοκέρας,2,2  437,154,0  0  0,0,1  0  1
Οινόης,,,,,,
"",,Νέες Οικοδομές,,Προσθήκες,,Αριθμός κατοικιών
Υ.Π.Α,,,,,,
Νομός,,,,,,Με 1 Με 3
?ήμος ή Κοινότητα,Αριθμός,Οροφοι Ογκος,Επιφάνεια,Αριθμός Οροφοι Ογκος,Επιφάνεια,Σύνολο ή 2 και άνω
"",,,,,,?ωμάτια  ?ωμάτια
"",1,2  1.031,356,1  2  290,101,3  2  1
Ορεινής,1,2  371,106,0  0  0,0,1  0  1
Παλαιοβαρβασαίνης,3,4  1.666,442,1  0  210,70,5  1  4
Παλαιοχωρίου,3,5  898,301,0  0  0,0,3  1  2
Πελοπίου,8,10  3.296,1.002,2  2  172,55,11  5  6
Περιστερίου,4,4  1.364,449,1  0  177,66,4  1  3
Πεύκης,2,2  574,153,0  0  0,0,2  0  2
Πευκών,4,6  1.919,552,1  2  178,55,6  1  5
Πλατάνου,9,13  3.807,1.253,4  2  1.336,436,12  2  10
Πρασίνου,11,12  14.082,2.960,4  1  396,116,12  5  7
Ροβιάτας,2,4  1.452,471,2  1  481,160,6  1  5
Ροδιάς,3,4  992,309,0  0  0,0,4  0  4
Ρουπακίου,2,2  580,158,2  2  410,136,3  1  2
Σαβαλίων,11,13  5.755,1.832,1  0  232,63,13  1  12
Σαλμώνης,7,9  2.475,776,0  0  0,0,5  0  5
